post_id,author_handle,author_name,text,date_posted,language
3lclpp5mqds2t,markhollandlib.bsky.social,Mark Holland,"If you’re diagnosed with a rare disease, the medication can often be expensive.

So today, we signed an agreement with Alberta to improve Albertans access to medication for rare diseases.",2024-12-05,English
3lclpm4qffs2t,markhollandlib.bsky.social,Mark Holland,"Si vous êtes atteint d'une maladie rare, les médicaments sont souvent coûteux.

C'est pourquoi nous avons signé aujourd'hui un accord avec l'Alberta afin d'améliorer l'accès des Albertains aux médicaments pour les maladies rares. (1/2)",2024-12-05,French
3ldbqtryfa22k,aiaconomp.bsky.social,Angelo Iacono,Je vous recommande cet article de La Presse : Air Transat pourrait emboîter le pas à Air Canada,2024-12-14,French
3le5f6lzsgk2j,loriidlout.bsky.social,Lori Idlout,ᖁᕕᐊᓱᒋᑦᑎ ᖁᕕᐊᓱᒡᕕᒻᒥ Quviasugitti Quviasuqvimmi I hope you have joy during this time of celebration,2024-12-25,English
3ldjv7hlqbs26,loriidlout.bsky.social,Lori Idlout,"I took a quick opportunity to wish Nunavummiut a Merry Christmas. I hope you all have a safe, joyous and restful season.

ᑭᖑᓪᓕᕐᒥᒃ ᒪᑭᑲᐅᖅᑐᖅᖢᖓ ᖁᕕᐊᕕᒻᒥ ᖁᕕᐊᓱᖁᔨᑲᐅᖅᑐᖃᐅᕗᖓ. ᐊᑏᑐᖅ ᐊᑦᑕᓇᖅᑐᒦᑦᑕᐃᓕᒋᑦᓯ, ᖁᕕᐊᓱᖕᓂᐊᖅᐳᓯ ᐊᒻᒪᓗ ᑕᖃᐃᖅᓯᑦᑎᐊᕐᓂᐊᖅᐳᓯ.",2024-12-17,English
3lcy4q6bdxc2k,loriidlout.bsky.social,Lori Idlout,"At INAN, ITK President Natan Obed was a witness. I asked him about how he felt with the Prime Minister not listening to him about providing funding to a newly created Inuit collective.

youtu.be/hqj_Q127euE",2024-12-10,English
3lcqynyxj4s2q,loriidlout.bsky.social,Lori Idlout,"Nunavummiut, I hope you remember this post, always. Conservatives will never take Nunavummiut seriously. This is from their leader. I thank all the people who told me about this post. 

Now more than ever arctic security and sovereignty must be lead by the North and northerners.",2024-12-08,English
3lcnse7yydc2n,loriidlout.bsky.social,Lori Idlout,"Three years ago, the liberals promised Arctic Bay a small craft harbour. They approved it. 3 years later, they are still breaking their promise. I will keep fighting for it!

www.youtube.com/watch?v=sBCr...",2024-12-06,English
3lcljoigpys2w,loriidlout.bsky.social,Lori Idlout,The conservatives voted against unanimous consent and First Nations supporting the water bill C-61 while the liberals blocked amendments from First Nations that wanted amendments. The NDP standby First Nations and ensure it’s by First Nations  for First Nations ! #FPIC #UNDRIP,2024-12-05,English
3lcjjdx4kns2f,loriidlout.bsky.social,Lori Idlout,"I asked if this gov will finally work meaningfully with Inuit and First Nations on the cultural support program. Inuit and First Nations counsellors can be paid for providing mental health care and we need to make sure they are respected in the communities.

youtu.be/BkYPvOoJ0bY",2024-12-05,English
3lcjcjytqhc2v,loriidlout.bsky.social,Lori Idlout,"I was truly honoured to be given this pin by Olympian Kristina Walker. I asked her why she picked me, she said it was because of how she appreciated my voice and to keep up a good fight about indigenous peoples.",2024-12-04,English
3lce47mlgts27,loriidlout.bsky.social,Lori Idlout,"2 1/2 months after an emergency debate, 
5 years after calls for justice, 1
2 years after the TRC calls for action, 
2 AGen reports, 2 HoC committee studies (2024 and) 2020,  
senate studies, and I am sure so many more, we are finally hearing that dialogue is starting.

youtu.be/Dihn3KVyNtY",2024-12-02,English
3lek3yvgjp22u,gordjohns.bsky.social,Gord Johns,"Check out my idea about returning the GST from home sales to the community for affordable housing, keeping the funds moving locally while creating non-market housing such as co-ops, rent-geared to income, non-profit and supportive housing.  
bit.ly/4fBTHMR",2024-12-30,English
3lehr2jz77c2n,gordjohns.bsky.social,Gord Johns,"Addictions Dr. warns closing SCS will push drug use to streets:”If you think pushing away all of the infrastructure we have now, either because you don't understand it or because you're ideologically opposed to it, I would just ask you to step back and think about the alternative.”
shorturl.at/NgJBW",2024-12-29,English
3leeyrgfmes2j,gordjohns.bsky.social,Gord Johns,"If you make a political donation to my 2025 election campaign in Courtenay-Alberni before midnight on December 31st, you will receive a tax credit for your 2024 income tax return for up to 75%of your contribution. Thx for your support! Go here: reelectgord.ca",2024-12-28,English
3lecpiq4ues2y,gordjohns.bsky.social,Gord Johns,"Thank you to my constituents Jennifer & John Hedican for travelling to Ottawa to speak at Health Committee about how their family has been impacted by the toxic drug crisis. It's disappointing Conservative MPs were too busy chatting to listen.
shorturl.at/HZwDO",2024-12-27,English
3lecmlp6gw22b,gordjohns.bsky.social,Gord Johns,"As we celebrate the joy and warmth of this week, my heartfelt wishes to everyone celebrating Christmas, Hanukkah, or simply enjoying this special time of year. May this time of year bring you peace, joy, and cherished moments with family and friends. 1/2
shorturl.at/PS0qL",2024-12-27,English
3ldu56gtf5c2d,gordjohns.bsky.social,Gord Johns,Happy Solstice ❄️❤️🙏,2024-12-22,English
3ldjntlbuj22g,gordjohns.bsky.social,Gord Johns,"Today Liberal & CPC MPs ended a committee meeting on mental health spending before asking any questions of senior public servants. Why? To kick start their holidays. This showed a shocking lack of concern about Canada's mental health & toxic drug crisis. 
youtu.be/RUenXa3Dbng",2024-12-17,English
3ldjmuzysa22r,gordjohns.bsky.social,Gord Johns,The resignation of the finance minister yesterday shows just how deeply this government’s members are obsessed with infighting and ignoring the urgent challenges everyday Canadians are coping with. 1/5,2024-12-17,English
3ldjadqz4fk2v,gordjohns.bsky.social,Gord Johns,"Please join me on Wednesday for our annual Holiday Skate in Port Alberni from 6:30 to 8:00 pm. No admission and complimentary skate rentals, just bring the kids and pals for a great time. If you are in Oceanside, we are doing the same thing on Saturday (2 to 4 pm) and Courtenay on Monday(1 to 3 pm).",2024-12-17,English
3ldiac3r3hk2o,gordjohns.bsky.social,Gord Johns,Thanks to Parksville’s Ballenas HS teacher Jessylee Spence for inviting me to her Politics 12 class about my role as an MP. She told me that meeting real life politicians and asking questions is one of the 2 things EVERY student mentions in their final conference as a highlight of their learning.,2024-12-17,English
3ldgor42hxs23,gordjohns.bsky.social,Gord Johns,"It was an honour to join thousands to remember my friend John Horgan yesterday. He was a wonderful human being and made an enormous contribution to the lives of British Columbians. Condolences to Ellie, Evan and Nate and may John rest in peace.",2024-12-16,English
3ldfkq2dgds26,gordjohns.bsky.social,Gord Johns,Thank-you to the Good Samaritan that found and turned in my wallet after I left it in the change room at the Commonwealth Pool in Victoria this morning 🙏🙏🙏,2024-12-16,English
3ldfe5auors2n,gordjohns.bsky.social,Gord Johns,Great day to be back home on Vancouver Island!!!,2024-12-16,English
3lde3636ovs2g,gordjohns.bsky.social,Gord Johns,"On Friday, I reminded the gov’t that non-market housing such as coops and supportive housing has now dropped to 3.5% of Canada’s housing stock, compared to France (17%), the Netherlands (34%) and Denmark (21%). Avg. rent doubled under the Conservatives and again under the Liberals.
shorturl.at/4WEyn",2024-12-15,English
3lcscigt7e22w,gordjohns.bsky.social,Gord Johns,"Please join me for a complimentary skate this holiday season, skates provided, just bring your NHL or figure skating skills along and prepare for a good time! All ages from the young to the young-at-heart are welcome and refreshments will be served! See you at the rink!",2024-12-08,English
3lchfuhike22r,gordjohns.bsky.social,Gord Johns,"Just when we think we have heard it all from Pierre Poilievre, he comes up with another doozy. Now, he's calling local mayors and councillors “money-hungry” for seeking federal investment for local infrastructure. Housing, schools, hospitals are all dependent on infrastructure. 1/5",2024-12-04,English
3lcgdr5xa5k2g,gordjohns.bsky.social,Gord Johns,"Thanks to the CMHA Nationwide Leadership Team for taking time to meet with me last week in Ottawa to discuss their new report “The State of Mental Health in Canada 2024”. Leaders from CMHAs across Canada shared trends they are observing, challenges they are facing, and promising practices. 1/2",2024-12-03,English
3lcee4zb6wk22,gordjohns.bsky.social,Gord Johns,"Great turnout for the 4th “Stuff The Bus” campaign in Port Alberni on Saturday--organized by the Amalgamated Transportation Union Local 1724. If you ""missed the bus”, take a toy over to the Salvation Army or stuff some cash into a Kettle near you!",2024-12-03,English
3lcglz73vwk2y,melaniejolycan.bsky.social,Mélanie Joly,"Aujourd’hui, à Bruxelles, j’ai eu l’honneur de signer un accord sur la sécurité générale de l’information avec Andrii Sybiha, ministre des Affaires étrangères de l’Ukraine.",2024-12-03,French
3lcglvy2mb22y,melaniejolycan.bsky.social,Mélanie Joly,"Today while in #Brussels, I was honoured to sign a General Security of Information Agreement (GSOIA) with Andrii Sybiha, Minister of Foreign Affairs for Ukraine. 

This agreement strengthens Canada-Ukraine ties and helps expand economic and security cooperation.",2024-12-03,English
3lcglus3v622y,melaniejolycan.bsky.social,Mélanie Joly,"Lors de la réunion ministérielle de l’OTAN, j’ai rencontré mon homologue turc, le ministre Fidan. 

Nous avons discuté du renforcement des liens bilatéraux entre le Canada et la Turquie et de la promotion de la coopération stratégique.",2024-12-03,French
3lcglt47x5k2y,melaniejolycan.bsky.social,Mélanie Joly,"At #NATO FMM, I met with my Turkish counterpart, Minister Fidan. 

We discussed strengthening bilateral ties between Canada and Türkiye, fostering strategic cooperation, and exchanged views on the Middle East crisis and other global challenges.",2024-12-03,English
3lcglrv3ynk2y,melaniejolycan.bsky.social,Mélanie Joly,"Aujourd’hui, j’ai eu le privilège de participer au le Dialogue Indo-Pacifique de Bruxelles 2024 avec la ministre des Affaires étrangères de Lettonie, Baiba Braize, M. Stefano Sannino et Karel De Gucht.",2024-12-03,French
3lcglphaj4c2y,melaniejolycan.bsky.social,Mélanie Joly,"Today, I had the privilege of participating in the Brussels 
Indo—Pacific Dialogue 2024 with Latvian Foreign Minister Baiba Braize, Mr. Stefano Sannino, and Karel De Gucht. 

We discussed Europe’s evolving role in the Indo-Pacific and Canada’s commitment to enhancing Indo-Pacific cooperation.",2024-12-03,English
3lekbgiw7xk2u,mpjulian.bsky.social,Peter Julian 🇨🇦,"Honoured 2 receive the 2024 A List Politician Award from the New West Record. This year, #NDP & I made strides in healthcare, dental care, pharmacare, affordable housing & worker protection. I’ll keep fighting 4 affordability, climate action & tax fairness. Wishing you peace in 2025!",2024-12-30,English
3lekbgiw7xk2u,mpjulian.bsky.social,Peter Julian 🇨🇦,"Honoured 2 receive the 2024 A List Politician Award from the New West Record. This year, #NDP & I made strides in healthcare, dental care, pharmacare, affordable housing & worker protection. I’ll keep fighting 4 affordability, climate action & tax fairness. Wishing you peace in 2025!",2024-12-30,English
3le6c4tnyu225,mpjulian.bsky.social,Peter Julian 🇨🇦,"Merry Christmas & Happy Holidays to nurses, doctors, paramedics, firefighters, police, Canadian Forces, and all those working to keep Canadians safe and healthy. Having spent time in emergency wards, I deeply appreciate your dedication and impact!",2024-12-26,English
3le6c4tnyu225,mpjulian.bsky.social,Peter Julian 🇨🇦,"Merry Christmas & Happy Holidays to nurses, doctors, paramedics, firefighters, police, Canadian Forces, and all those working to keep Canadians safe and healthy. Having spent time in emergency wards, I deeply appreciate your dedication and impact!",2024-12-26,English
3le3c6nxsz22u,mpjulian.bsky.social,Peter Julian 🇨🇦,"It’s an honour 2 serve as MP 4 New Westminster -Burnaby. This year #NDP made historic progress in healthcare, affordable housing & worker protections & achieved dental care & pharmacare. I’ll keep fighting 4 affordability, climate action&tax fairness. Wishing you peace & good health in 2025",2024-12-24,English
3le3c6nxsz22u,mpjulian.bsky.social,Peter Julian 🇨🇦,"It’s an honour 2 serve as MP 4 New Westminster -Burnaby. This year #NDP made historic progress in healthcare, affordable housing & worker protections & achieved dental care & pharmacare. I’ll keep fighting 4 affordability, climate action&tax fairness. Wishing you peace & good health in 2025",2024-12-24,English
3ldzprugxqc2b,mpjulian.bsky.social,Peter Julian 🇨🇦,"I visited the new Rosemary Brown Skating Rink in #Burnaby for the first time at @jagmeetsingh.ca ’s Annual Skating Party. The event had a fantastic turnout and was a wonderful, family-friendly celebration!",2024-12-24,English
3ldzprugxqc2b,mpjulian.bsky.social,Peter Julian 🇨🇦,"I visited the new Rosemary Brown Skating Rink in #Burnaby for the first time at @jagmeetsingh.ca ’s Annual Skating Party. The event had a fantastic turnout and was a wonderful, family-friendly celebration!",2024-12-24,English
3ldtwy2746222,mpjulian.bsky.social,Peter Julian 🇨🇦,"What a fantastic turnout at MLA Anne Kang and MLA Paul Choi’s Christmas Open House! 🎄 It was such a festive event, and a joy to meet so many wonderful residents of Burnaby. Having Santa there truly added to the holiday spirit! 🎅",2024-12-21,English
3ldoxnhsmhk2s,mpjulian.bsky.social,Peter Julian 🇨🇦,"For 64 years, Century House has been making a meaningful impact in #NewWestminster. It was heartwarming to see such a positive celebration and sense of community at Century House—a truly wonderful way to spread holiday cheer! 🎄",2024-12-19,English
3ldoic6s64225,mpjulian.bsky.social,Peter Julian 🇨🇦,"The Society To End Homelessness In Burnaby hosted its annual Christmas Connect, serving turkey dinners and distributing hampers to those in need. During this challenging season, Burnaby residents facing homelessness and poverty are grateful for the community's incredible support.",2024-12-19,English
3ldoxnhsmhk2s,mpjulian.bsky.social,Peter Julian 🇨🇦,"For 64 years, Century House has been making a meaningful impact in #NewWestminster. It was heartwarming to see such a positive celebration and sense of community at Century House—a truly wonderful way to spread holiday cheer! 🎄",2024-12-19,English
3ldoic6s64225,mpjulian.bsky.social,Peter Julian 🇨🇦,"The Society To End Homelessness In Burnaby hosted its annual Christmas Connect, serving turkey dinners and distributing hampers to those in need. During this challenging season, Burnaby residents facing homelessness and poverty are grateful for the community's incredible support.",2024-12-19,English
3ldmhz57bsk2y,mpjulian.bsky.social,Peter Julian 🇨🇦,"Rest in Peace, Captain Dave Phillips (New Westminster Firefighters IAFF Local 256). You made the ultimate sacrifice to protect our community. We will forever be grateful for your unwavering dedication and service to the residents of New Westminster.",2024-12-18,English
3ldmhz57bsk2y,mpjulian.bsky.social,Peter Julian 🇨🇦,"Rest in Peace, Captain Dave Phillips (New Westminster Firefighters IAFF Local 256). You made the ultimate sacrifice to protect our community. We will forever be grateful for your unwavering dedication and service to the residents of New Westminster.",2024-12-18,English
3ldkiw7tgfc2d,mpjulian.bsky.social,Peter Julian 🇨🇦,"Conservatives claim our border is broken, but it’s their fault. Harper and Poilievre cut over 1,100 CBSA jobs. The Liberals haven’t fully restored them. The #NDP would prioritize border security and ensure it's properly staffed.",2024-12-18,English
3ldkiw7tgfc2d,mpjulian.bsky.social,Peter Julian 🇨🇦,"Conservatives claim our border is broken, but it’s their fault. Harper and Poilievre cut over 1,100 CBSA jobs. The Liberals haven’t fully restored them. The #NDP would prioritize border security and ensure it's properly staffed.",2024-12-18,English
3ldjrncgnd226,mpjulian.bsky.social,Peter Julian 🇨🇦,"Canadians are facing
A housing crisis,
A health care crisis.
An affordability crisis

So, why did the Bloc just help the Liberals shut down parliament’s work?

While those parties are focused on themselves, the NDP is focused on delivering real relief to working Canadians!

#NDP @ndp.ca",2024-12-17,English
3ldjtp2zzjs26,mpjulian.bsky.social,Peter Julian 🇨🇦,"Les Canadiens font face à
une crise du logement, une
crise dans leur système de soins de santé et une crise du coût de la vie.

Alors, pourquoi le Bloc vient-il d'aider les libéraux à interrompre les travaux du Parlement ?

Le #NPD se bat pour apporter une aide réelle aux travailleurs canadiens !",2024-12-17,French
3ldjtp2zzjs26,mpjulian.bsky.social,Peter Julian 🇨🇦,"Les Canadiens font face à
une crise du logement, une
crise dans leur système de soins de santé et une crise du coût de la vie.

Alors, pourquoi le Bloc vient-il d'aider les libéraux à interrompre les travaux du Parlement ?

Le #NPD se bat pour apporter une aide réelle aux travailleurs canadiens !",2024-12-17,French
3ldjrncgnd226,mpjulian.bsky.social,Peter Julian 🇨🇦,"Canadians are facing
A housing crisis,
A health care crisis.
An affordability crisis

So, why did the Bloc just help the Liberals shut down parliament’s work?

While those parties are focused on themselves, the NDP is focused on delivering real relief to working Canadians!

#NDP @ndp.ca",2024-12-17,English
3ldcrfckgh22j,mpjulian.bsky.social,Peter Julian 🇨🇦,"Thank you 2 my constituents 4 coming out & generously donating toys 4 families in need at our Annual Christmas Open House, co-hosted w/ MLAs @rajchouhanbc.bsky.social @jenniferwhiteside.bsky.social.  Your support makes a real difference in our community. Wishing everyone a wonderful holiday season!",2024-12-15,English
3lde4u7wots26,mpjulian.bsky.social,Peter Julian 🇨🇦,Good morning to Bluesky resisters against far right hate & disinformation! Here’s the Rideau Canal looking towards Parliament in Ottawa.😊,2024-12-15,English
3lde4u7wots26,mpjulian.bsky.social,Peter Julian 🇨🇦,Good morning to Bluesky resisters against far right hate & disinformation! Here’s the Rideau Canal looking towards Parliament in Ottawa.😊,2024-12-15,English
3ldcrfckgh22j,mpjulian.bsky.social,Peter Julian 🇨🇦,"Thank you 2 my constituents 4 coming out & generously donating toys 4 families in need at our Annual Christmas Open House, co-hosted w/ MLAs @rajchouhanbc.bsky.social @jenniferwhiteside.bsky.social.  Your support makes a real difference in our community. Wishing everyone a wonderful holiday season!",2024-12-15,English
3ld7wzgujq22f,mpjulian.bsky.social,Peter Julian 🇨🇦,"Join us tomorrow 4 our Annual Christmas Open House,co-hosted w/ MLAs Jennifer Whiteside & Raj Chouhan! Enjoy free refreshments, live entertainment, family activities & a special guest from the North Pole! 🎅Dec 14, 1–3 PM  
New West Secondary  
RSVP: peterjulian.ca/2024_christmas…",2024-12-13,English
3ld7wzgujq22f,mpjulian.bsky.social,Peter Julian 🇨🇦,"Join us tomorrow 4 our Annual Christmas Open House,co-hosted w/ MLAs Jennifer Whiteside & Raj Chouhan! Enjoy free refreshments, live entertainment, family activities & a special guest from the North Pole! 🎅Dec 14, 1–3 PM  
New West Secondary  
RSVP: peterjulian.ca/2024_christmas…",2024-12-13,English
3lcqyf54xjk2q,mpjulian.bsky.social,Peter Julian 🇨🇦,"What an honor to attend the Société francophone de Maillardville’s Christmas, Hanukkah, and Kwanzaa celebration. Maillardville, founded in 1909 by French Canadians, is now home to the largest French Canadian community in Western Canada.",2024-12-08,English
3lcrex6prtc2q,mpjulian.bsky.social,Peter Julian 🇨🇦,"What a fantastic Christmas event organized by the Queensborough Special Event Committee! Residents enjoyed a catered turkey and ham dinner, a festive sing-along, and a special visit from Santa. I’m also excited to invite everyone to my Christmas open house next Saturday!",2024-12-08,English
3ld5gbunlc22p,mpjulian.bsky.social,Peter Julian 🇨🇦,"How heartless can Conservative MPs be? They aim to cut the #NDP Canada Dental Care Plan (CDCP) and Pharmacare Program, blocking dental care for 3,700 constituents and essential medications for 17,000 in each Conservative riding. Heartless.",2024-12-12,English
3ld5gbunlc22p,mpjulian.bsky.social,Peter Julian 🇨🇦,"How heartless can Conservative MPs be? They aim to cut the #NDP Canada Dental Care Plan (CDCP) and Pharmacare Program, blocking dental care for 3,700 constituents and essential medications for 17,000 in each Conservative riding. Heartless.",2024-12-12,English
3ld56ijgoik2v,mpjulian.bsky.social,Peter Julian 🇨🇦,"Under Harper, the Conservatives denied 20,000 veterans’ funeral and burial applications, cut services, and disrespected our veterans. We can never trust them again to run Veterans Affairs or act in the public’s interest. Period.",2024-12-12,English
3ld56ijgoik2v,mpjulian.bsky.social,Peter Julian 🇨🇦,"Under Harper, the Conservatives denied 20,000 veterans’ funeral and burial applications, cut services, and disrespected our veterans. We can never trust them again to run Veterans Affairs or act in the public’s interest. Period.",2024-12-12,English
3lcxzbxdksk2u,mpjulian.bsky.social,Peter Julian 🇨🇦,"Conservatives tried to sabotage #NDP Dental Care, #NDP Pharmacare & #NDP Affordable Housing and failed. But Conservatives finally succeeded in sabotaging…their own motion and opposition day!",2024-12-10,English
3lcxzbxdksk2u,mpjulian.bsky.social,Peter Julian 🇨🇦,"Conservatives tried to sabotage #NDP Dental Care, #NDP Pharmacare & #NDP Affordable Housing and failed. But Conservatives finally succeeded in sabotaging…their own motion and opposition day!",2024-12-10,English
3lcvur7mgr223,mpjulian.bsky.social,Peter Julian 🇨🇦,"Pierre Poilievre literally ran away from the #NDP motion for a permanent GST cut on family essentials, on Telecom, and on Home Heating.",2024-12-09,English
3lcvur7mgr223,mpjulian.bsky.social,Peter Julian 🇨🇦,"Pierre Poilievre literally ran away from the #NDP motion for a permanent GST cut on family essentials, on Telecom, and on Home Heating.",2024-12-09,English
3lcrex6prtc2q,mpjulian.bsky.social,Peter Julian 🇨🇦,"What a fantastic Christmas event organized by the Queensborough Special Event Committee! Residents enjoyed a catered turkey and ham dinner, a festive sing-along, and a special visit from Santa. I’m also excited to invite everyone to my Christmas open house next Saturday!",2024-12-08,English
3lcqyf54xjk2q,mpjulian.bsky.social,Peter Julian 🇨🇦,"What an honor to attend the Société francophone de Maillardville’s Christmas, Hanukkah, and Kwanzaa celebration. Maillardville, founded in 1909 by French Canadians, is now home to the largest French Canadian community in Western Canada.",2024-12-08,English
3lcqlskjkhk2p,mpjulian.bsky.social,Peter Julian 🇨🇦,"The Burnaby Firefighters L323 is collecting toys today for families in need at Metrotown, from 11:00 AM to 4:00 PM. Please stop by and donate generously. Wishing everyone a joyful and happy holiday season! 🎄",2024-12-07,English
3lcqlskjkhk2p,mpjulian.bsky.social,Peter Julian 🇨🇦,"The Burnaby Firefighters L323 is collecting toys today for families in need at Metrotown, from 11:00 AM to 4:00 PM. Please stop by and donate generously. Wishing everyone a joyful and happy holiday season! 🎄",2024-12-07,English
3lcoa7ka7nc2z,mpjulian.bsky.social,Peter Julian 🇨🇦,"Today marks 35 years since the École Polytechnique massacre, where 14 women were killed and 13 injured. This tragedy highlights ongoing misogyny and sexism. We must recommit to ending gender-based violence, promoting equality, and standing against hate to honour the victims.",2024-12-06,English
3lcljg7o6vs2r,mpjulian.bsky.social,Peter Julian 🇨🇦,"Conservatives aim to block not just abortion services but also discussions on women's reproductive rights in the House of Commons. This effort to silence debate reflects their intolerance, making it clear why Canadians should be concerned about a potential Conservative government. #NDP",2024-12-05,English
3lcljg7o6vs2r,mpjulian.bsky.social,Peter Julian 🇨🇦,"Conservatives aim to block not just abortion services but also discussions on women's reproductive rights in the House of Commons. This effort to silence debate reflects their intolerance, making it clear why Canadians should be concerned about a potential Conservative government. #NDP",2024-12-05,English
3lce2dmb3pk2r,mpjulian.bsky.social,Peter Julian 🇨🇦,"Some Conservative MPs arrived drunk at the House of Commons last Thu night for the GST relief vote. They screamed, disrupted proceedings that parliamentary pages were removed from the unsafe opposition lobby. In most workplaces, showing up intoxicated is grounds 4 dismissal.",2024-12-02,English
3lce2dmb3pk2r,mpjulian.bsky.social,Peter Julian 🇨🇦,"Some Conservative MPs arrived drunk at the House of Commons last Thu night for the GST relief vote. They screamed, disrupted proceedings that parliamentary pages were removed from the unsafe opposition lobby. In most workplaces, showing up intoxicated is grounds 4 dismissal.",2024-12-02,English
3le56ip2cr22z,kayabagaarielle.bsky.social,Arielle Kayabaga,"Merry Christmas/ joyeux Noël , 

May this Christmas remind us of God’s faithfulness and the joy of salvation through Christ. 

“For there is born to you this day in the city of David a Savior, who is Christ the Lord.”
Luke 2:11 NKJV",2024-12-25,English
3ldw5f2iybs26,kayabagaarielle.bsky.social,Arielle Kayabaga,"A week into the GST/HST going live! 👇🏾

nationalnewswatch.com/2024/12/20/tax…",2024-12-22,English
3ldcrvlkr3s26,kayabagaarielle.bsky.social,Arielle Kayabaga,This afternoon we visited the @coventgardenmarketcanada in downtown London and chatted with business owners about the GST/HST removal on essentials including Prepared food and more.,2024-12-15,English
3ldcbeqqxxs2m,kayabagaarielle.bsky.social,Arielle Kayabaga,"Canadians are getting a tax break.

Thank you Danielle for welcoming Minister Saaks , Peter and I in your store as we shop ahead of the holiday season, as the GST break includes toys, kids clothes and more!",2024-12-14,English
3ld2qgmmu5s23,kayabagaarielle.bsky.social,Arielle Kayabaga,"Great news for Canadians! 

The Bank of Canada has announced its 5th consecutive interest rate cut, providing relief for first-time homebuyers and those working to pay off their mortgages.",2024-12-11,English
3ld2qexl3zs23,kayabagaarielle.bsky.social,Arielle Kayabaga,I had the privilege to join Prime Minister @justintrudeaupm.bsky.social bilateral meeting with former President Ellen Johnson Sirleaf.,2024-12-11,English
3lcnqmvoivk2l,kayabagaarielle.bsky.social,Arielle Kayabaga,"Today marks the 35th anniversary of the tragic massacre at l’École Polytechnique of Montréal that took the lives of 14 young women. 

Their lives were taken by senseless violence fueled by hatred and inequality based on gender.",2024-12-06,English
3ldylfmnk5c2m,kamalkheralib.bsky.social,Kamal Khera,"As the holiday season begins, I want to extend my warmest wishes to all Canadians.

This is a time to come together, celebrate the love of family and friends, and reflect on the moments that made this year special.

May your days be filled with joy, kindness, and countless cherished memories.",2024-12-23,English
3ldegxexzfs2y,kamalkheralib.bsky.social,Kamal Khera,"More money in your pocket! 

For the next two months Canadians will be seeing real savings at the register on all essential goods thanks to our GST/HST tax break.

It’s just another way we’re making life more affordable for you and your family.",2024-12-15,English
3ldbkwwr3m22u,kamalkheralib.bsky.social,Kamal Khera,"Starting today, customers here at Pepper on the Side will be saving the 13% HST/GST thanks to our Liberal government’s two-month tax break!

Whether it’s takeout, meals at restaurants or prepared food, our plan is putting more money in your pocket!",2024-12-14,English
3ld7e7nfp5k2j,kamalkheralib.bsky.social,Kamal Khera,"Mark your calendar! 🗓️
 
Starting tomorrow, all Canadians will enjoy a TWO-MONTH tax break on groceries and holiday essentials, helping them keep more money in their pockets!
 
That way, families can focus on what matters most: spending quality time with their loved ones.",2024-12-13,English
3ld5gsmelhk23,kamalkheralib.bsky.social,Kamal Khera,"Sadly, today, Poilievre’s Conservatives demonstrated, yet again, that they aren’t capable of having a serious discussion about disability inclusion in Canada.",2024-12-12,English
3ld2pfozikk2t,kamalkheralib.bsky.social,Kamal Khera,"Great news! 

Interest rates have been cut for the fifth time! 

This interest rate cut, plus our two month HST/GST tax break that begins this Saturday, means more savings for families in #BramptonWest and right across the country!",2024-12-11,English
3lczzchepxk2v,kamalkheralib.bsky.social,Kamal Khera,"Pierre Poilievre is restricting your voice in Ottawa, heres how:",2024-12-11,English
3lcv736jeis2x,kamalkheralib.bsky.social,Kamal Khera,"Hello Bluesky community 🙋🏾‍♀️

Looking forward to connecting with all of you on here!

-- 

Bonjour à la communauté Bluesky 🙋🏾‍♀️

J'ai hâte de connecter avec vous tous sur cette plateforme!",2024-12-09,French
3ldrhekwcuc2y,jennykwan.bsky.social,Jenny Kwan,"Parliament 17.12.2024
What happened to the caregivers’ PR on arrival promised by the government?",2024-12-20,English
3ldjsxed3qs25,jennykwan.bsky.social,Jenny Kwan,"Parliament 16.12.2024
Statement of Members on federal funding cut for settlement services",2024-12-17,English
3ld7rijvpkk23,jennykwan.bsky.social,Jenny Kwan,"Parliament 12.12.2024
Settlement services agencies have received notice of massive funding cuts of up to 70%. Why are the Liberals punishing newcomers, settlement services agencies and Vancouver community College's wildly successful language training program?",2024-12-13,English
3ld7rgtdtfc23,jennykwan.bsky.social,Jenny Kwan,"Parliament 10.12.2024
The Conservative Party Leader who consistently says one thing and does another",2024-12-13,English
3lcvximeuis2p,jennykwan.bsky.social,Jenny Kwan,"Parliament 3.12.2024
Will the Liberal end the subsidies for big oil?",2024-12-10,English
3lcgds2qhnc2y,jennykwan.bsky.social,Jenny Kwan,"Shameless and insidious attempt to use migrants, international students and asylum seekers as political cover. 
Trudeau is playing a dangerous game trying to shift blame for his failures to those who are contributing to Canada's economic and social fabric.
www.thestar.com/news/canada/...",2024-12-03,English
3ldluqneeac27,mflalonde.bsky.social,Marie-France Lalonde,"It was a pleasure to welcome the new Danish Ambassador to Canada, Nikolaj Harris to Parliament Hill this morning to discuss opportunities to grow the already close 🇨🇦-🇩🇰 relationship. 
~~~~
Un plaisir d’accueillir le nouveau Ambassadeur du Denmark au Canada, Nikolaj Harris ce matin au Parlement🇨🇦🇩🇰",2024-12-18,French
