uri,cid,author_handle,author_name,text,author_data,post_data,embed_data,reply_count,repost_count,like_count,indexed_at,in_reply_to,in_reply_root,quotes,tags,mentions,links,langs,labels,is_reskeet
at://did:plc:serlxfuuco5zwtgjbezfqib5/app.bsky.feed.post/3le2jls6kjc2t,bafyreicahmxt3d4u7prod3kpjnl6vdeyx7c6tjnsqerqerh452aoxeuknu,charlieangus104.bsky.social,Charlie Angus,"Trump, Poilievre and the gong show in Parliament are not going to ruin my Christmas.
I'm playing the Pogues and then heading out to ski in the bush. 
Merry Christmas everyone. 
www.youtube.com/watch?v=j9jb...",,,,20,29,227,2024-12-24T13:14:13Z,NA,NA,NA,,,,,,FALSE
at://did:plc:serlxfuuco5zwtgjbezfqib5/app.bsky.feed.post/3le2hyu2rck2d,bafyreibuh3htpek6idxcidtdtygvemuxibqfig6osbmespjnp2q2m5habq,charlieangus104.bsky.social,Charlie Angus,"Dear @cnn.com 
Invading sovereign countries is the work of fascist leaders.
Referring to such threats as ""teasing"" is what compliant state propaganda does.
Just as Trump takes lessons from Putin you could get workshop training for your editors from Russian state media.

Canada will resist.",,,,142,670,1966,2024-12-24T12:45:43Z,NA,NA,NA,,,,,,FALSE
at://did:plc:serlxfuuco5zwtgjbezfqib5/app.bsky.feed.post/3le2hqq3ap22x,bafyreicrtm2shiuoxpq4m26sdlia7hpoypab26hsnruzdjqo3pgzqjnyqe,charlieangus104.bsky.social,Charlie Angus,"“But you were always a good man of business, Jacob,' said Scrooge.
Business!' cried the Ghost, ""Mankind was my business; charity, mercy, forbearance, and benevolence, were, all, my business. The deals of my trade were but a drop of water in the comprehensive ocean of my business!”
― Charles Dickens",,,,7,22,132,2024-12-24T12:41:15Z,NA,NA,NA,,,,,,FALSE
at://did:plc:serlxfuuco5zwtgjbezfqib5/app.bsky.feed.post/3ldz2xzb52c2k,bafyreibbxq4h2gftcwju5shqnj2kogyzspk7funnnkdqjfdezkxnibnzia,charlieangus104.bsky.social,Charlie Angus,"It's not Christmas until you turn on the Skydiggers. 
Their version of Good King Wenceslas is so beautiful.
Merry Christmas folks. Look out for each other.
These are hard and mean times. 

www.youtube.com/watch?v=v9WC...",,,,18,41,188,2024-12-23T23:19:58Z,NA,NA,NA,,,,,,FALSE
at://did:plc:serlxfuuco5zwtgjbezfqib5/app.bsky.feed.post/3ldyykjsuvk2b,bafyreifr3rbamxbcsj27fd7mqzfjjekszai5vrxzyxvxb5mrvjddv6ijn4,charlieangus104.bsky.social,Charlie Angus,"Stay off the northern roads tonight if you are able to my friends.
Stay safe.",,,,6,16,112,2024-12-23T22:36:37Z,NA,NA,NA,,,,,,FALSE
at://did:plc:serlxfuuco5zwtgjbezfqib5/app.bsky.feed.post/3ldyxegrttk25,bafyreic2yd5lhlghmsqulhdrjmdf2dmfkwmq6mut635l4he5ld2hdkdha4,charlieangus104.bsky.social,Charlie Angus,"My FB feed is swamped by climate denial, political extremism and anti-trans hate memes.Facebook always gives them the thumbs up. Including threats.
When I posted on Israel's participation in international sporting competitions while being investigated for war crimes, the facebook police showed up.",,,,22,24,118,2024-12-23T22:15:19Z,NA,NA,NA,,,,,,FALSE
at://did:plc:serlxfuuco5zwtgjbezfqib5/app.bsky.feed.post/3ldysnygjfk2q,bafyreie7yuhlvidti52tybpzkodvrtzpmyjomaxw37mnjc7g72shlkfgh4,charlieangus104.bsky.social,Charlie Angus,"Israel continues its policy of deliberately killing people in so-called ""humanitarian zones.""
They continue using starvation as a tactic against civilians.
This is a war crime regime. 
It is time for total boycotts/sanctions. 
www.independent.co.uk/news/world/m...",,,,12,82,224,2024-12-23T20:51:12Z,NA,NA,NA,,,,,,FALSE
at://did:plc:serlxfuuco5zwtgjbezfqib5/app.bsky.feed.post/3ldxytu233s2i,bafyreicjls64xb5ikmxjppwh7y5u4jvmrv5scm6lw6qlvr7mxmjct3peru,charlieangus104.bsky.social,Charlie Angus,"It is great to be on the @tnbrando.bsky.social show about his trolling of Canada. 
Donald can't make his mind up who he wants to invade: Canada? Mexico? Panama? Greenland? Yup.... Greenland. Lol.

I guess Sir Elon gave him a map of the Americas. 

www.youtube.com/watch?v=OaPG...",,,,15,41,149,2024-12-23T13:09:10Z,NA,NA,NA,,,,,,FALSE
at://did:plc:serlxfuuco5zwtgjbezfqib5/app.bsky.feed.post/3ldxyflotf22t,bafyreihxxzfkjdwje4xn7f47tgn4qdawytzn7kok7phpsp7lbmfw6nfnr4,charlieangus104.bsky.social,Charlie Angus,"A Christmas message from the Church in Palestine. 
The Christmas child has been blasted into the rubble.",,,,2,33,133,2024-12-23T13:01:11Z,NA,NA,NA,,,,,,FALSE
at://did:plc:serlxfuuco5zwtgjbezfqib5/app.bsky.feed.post/3ldxy2yci522n,bafyreidib6hhfi2caymuiouc5zsxin5mwfd5chm5fxsliywe6zsppah52u,charlieangus104.bsky.social,Charlie Angus,"Here's my speech at a gathering of parliamentarians on Bogata, Colombia. I spoke of Canada's role in the climate crisis as well as the rising threat of disinformation. 
The right are pushing extremism around the globe to undermine democracies.

www.youtube.com/watch?v=BhOn...",,,,7,25,102,2024-12-23T12:55:19Z,NA,NA,NA,,,,,,FALSE
at://did:plc:serlxfuuco5zwtgjbezfqib5/app.bsky.feed.post/3ldwt54x7js2p,bafyreic7j6emknu3rvvaxzhbd7hq23h6q5o6krebjiat32vnt5pyig46ki,charlieangus104.bsky.social,Charlie Angus,"THOUGHTS ON THE EVE OF 2025

""Things fall apart; the centre cannot hold;
Mere anarchy is loosed upon the world,
The blood-dimmed tide is loosed, and everywhere   
The ceremony of innocence is drowned;
THE BEST LACK ALL CONVICTION WHILE THE WORST 
ARE FULL OF PASSIONATE INTENSITY.""
- W. B. Yeats",,,,13,34,166,2024-12-23T01:54:17Z,NA,NA,NA,,,,,,FALSE
at://did:plc:serlxfuuco5zwtgjbezfqib5/app.bsky.feed.post/3ldwlrnbs5c2w,bafyreieks7ojwstn4itafaw5ymmz55nuqdjxkv6hkozk4ph7wvu24ckkhq,charlieangus104.bsky.social,Charlie Angus,"Here's footage of me doing a reading from my new book Dangerous Memory: Coming of Age in the Decade of Greed at the official book launch at the Horseshoe Tavern.
@houseofanansi.bsky.social 
www.youtube.com/watch?v=ZRti...",,,,1,18,102,2024-12-22T23:42:37Z,NA,NA,NA,,,,,,FALSE
at://did:plc:serlxfuuco5zwtgjbezfqib5/app.bsky.feed.post/3ldwe4yg4dc27,bafyreidjo4dhgemikh4hepbm5ud2o6j7dsmdrx5mitw7rmgh7nn4jrvrm4,charlieangus104.bsky.social,Charlie Angus,"It was a super, duper cold morning here in the bush lands of North Ontario. 
Jack Frost was all over the porch windows. 
Christmas is coming.",,,,10,10,184,2024-12-22T21:25:53Z,NA,NA,NA,,,,,,FALSE
at://did:plc:serlxfuuco5zwtgjbezfqib5/app.bsky.feed.post/3ldw4wjjrjc2n,bafyreidcux3aupvg74iqrj6yyxovlcxbwdsux726s7uhllku77m4ujwqcq,charlieangus104.bsky.social,Charlie Angus,"The feast day of St. Joe Strummer.
We lost him on this day in 2002.",,,,5,48,191,2024-12-22T19:16:54Z,NA,NA,NA,,,,,,FALSE
at://did:plc:serlxfuuco5zwtgjbezfqib5/app.bsky.feed.post/3ldvp3jrixc2r,bafyreiglliih2uvmzbfv2k3kr5dzvxow3w2wlsql5qoaqxvnuo6xa4jvam,charlieangus104.bsky.social,Charlie Angus,"Downpressor man where you going to run to?

allisrael.com/poland-confi...",,,,26,87,374,2024-12-22T15:09:12Z,NA,NA,NA,,,,,,FALSE
at://did:plc:serlxfuuco5zwtgjbezfqib5/app.bsky.feed.post/3ldvoiha5nc25,bafyreihg3zqlxilnh2snivufk47jkrqfnhzzsespdlcakgd5on2o6ysa3u,charlieangus104.bsky.social,Charlie Angus,"
This photo was taken with a group of young Queer and defiant Gen Z kids who were putting the run on a ""million man"" haters march.
The conspiracy gang's math, like everything else about them was way off.
By about five Zeros.
I like to think I have been keeping the streets fascist free since 1980.",,,,5,14,174,2024-12-22T14:58:34Z,NA,NA,NA,,,,,,FALSE
at://did:plc:serlxfuuco5zwtgjbezfqib5/app.bsky.feed.post/3ldvn73hbs22t,bafyreiehdiwwoap4rozaanmsy2o7qrgalseft5l7dxicu7arvgk3ewhl2i,charlieangus104.bsky.social,Charlie Angus,"I met with German officials in Berlin two years ago. Their concern was building a coalition to withstand growing destabilization
Now Putin is on the move. The far right are bold. A criminal is in the White House and our leaders are squabbling amongst themselves. 
www.theguardian.com/commentisfre...",,,,8,59,166,2024-12-22T14:35:24Z,NA,NA,NA,,,,,,FALSE
at://did:plc:serlxfuuco5zwtgjbezfqib5/app.bsky.feed.post/3ldvicicbxk2g,bafyreicoj4o5fu7mccxm2repeqej3acfki26gijb46psiklkzbtyw3vm6e,charlieangus104.bsky.social,Charlie Angus,"The Church in Palestine reminds us that the Christmas child lies in the bombed-out rubble.And today we witness  more state-sanctioned murder of children and families. 
The Israeli war criminal regime continues to act with impunity while receiving weapons from the west. 
But the world is watching.",,,,9,55,198,2024-12-22T13:07:50Z,NA,NA,NA,,,,,,FALSE
at://did:plc:serlxfuuco5zwtgjbezfqib5/app.bsky.feed.post/3ldtoxsfdlc2e,bafyreifvpa7swktcia3mqgaxa5366352kpaz6dkmefm3egnkkztxpzqyri,charlieangus104.bsky.social,Charlie Angus,"Pierre Poilievre rants about the elites and insiders.
The guy has never had a job other than politician.
He lives in a 19 room mansion with his own chef -- all paid for by the taxpayers.
Come with me on a journey to Stornoway where the real political elitist lives.

www.youtube.com/watch?v=A6ZH...",,,,93,615,1377,2024-12-21T20:01:46Z,NA,NA,NA,,,,,,FALSE
at://did:plc:serlxfuuco5zwtgjbezfqib5/app.bsky.feed.post/3ldth5uftzs25,bafyreiff3jj3kcthwxzahrgz3vx252sz6pmnfat2p5uez6kg37umdrjude,charlieangus104.bsky.social,Charlie Angus,"If you're in Northern Ontario bundle up and stay off the roads tonight if you can.
-40 is serious business.",,,,4,17,126,2024-12-21T17:42:00Z,NA,NA,NA,,,,,,FALSE
at://did:plc:serlxfuuco5zwtgjbezfqib5/app.bsky.feed.post/3ldtgxgeaw224,bafyreiepk6cvszhkzrqdczktspstg3xhxqwj2t5mvknkwiavsx3ybnj33q,charlieangus104.bsky.social,Charlie Angus,"Me hanging with the birds of Bogota, with a little help from the Trashmen. 
www.youtube.com/watch?v=QatQ...",,,,4,3,29,2024-12-21T17:38:25Z,NA,NA,NA,,,,,,FALSE
at://did:plc:serlxfuuco5zwtgjbezfqib5/app.bsky.feed.post/3ldt5z5crrs2r,bafyreigrxbejdxbbpoemm6ekcap6v6pk7i6ea52riyo3tjsuttcyigpc34,charlieangus104.bsky.social,Charlie Angus,"If you haven't picked up a copy of Dangerous Memory yet you could check out the podcast that explores some of the themes.
On episode three I look at the grassroots resistance to the nuclear madness of the 1980s.

charlieangus1.podbean.com/e/how-a-pop-...",,,,6,5,51,2024-12-21T14:58:15Z,NA,NA,NA,,,,,,FALSE
at://did:plc:serlxfuuco5zwtgjbezfqib5/app.bsky.feed.post/3ldswdyuvlk2o,bafyreiexwxbe4qmjy54az2c4itoxmmb2nzscqkh52dkzovsxfksxjftxf4,charlieangus104.bsky.social,Charlie Angus,"Song of the day: Coldest Night of the Year - Yashti Bunyan
Happy Solstice. It is the darkest night of the year and at -28 it is the coldest night so far in the north country.

www.youtube.com/watch?v=eCcB...",,,,9,11,132,2024-12-21T12:41:13Z,NA,NA,NA,,,,,,FALSE
at://did:plc:serlxfuuco5zwtgjbezfqib5/app.bsky.feed.post/3ldrdnrtw3c2i,bafyreiaqv6xoe26a4ggbaweckggwlioypnm3st7zqjaa6nkb5lunuqbu2e,charlieangus104.bsky.social,Charlie Angus,"Check out my latest on @meidastouch.bsky.social on standing up to Trump as Canada's political leaders descend into internal fighting.
Canadians want elected representatives who are focused on doing the hard work rather than fighting about who sits in the comfy chairs.
www.youtube.com/watch?v=vj-v...",,,,15,44,211,2024-12-20T21:34:01Z,NA,NA,NA,,,,,,FALSE
at://did:plc:serlxfuuco5zwtgjbezfqib5/app.bsky.feed.post/3ldr5pypbos2q,bafyreihwfioqv5cryr3pvzbjp55wdreoleduqrdxdvajwuf4egbws6i2wi,charlieangus104.bsky.social,Charlie Angus,Thoughts on standing up for Canada and to Trump.,,,,82,115,487,2024-12-20T19:47:51Z,NA,NA,NA,,,,,,FALSE
at://did:plc:serlxfuuco5zwtgjbezfqib5/app.bsky.feed.post/3ldqw2sdizk2t,bafyreid6ae7kh6f6oykdvcrwcrgdssbxo74p5gdnffzxuvmift6kiatnpy,charlieangus104.bsky.social,Charlie Angus,"Looking forward to going on @meidastouch.bsky.social to talk about Trump, Canada and the gong show on steroids in Parliament.",,,,30,61,562,2024-12-20T17:30:42Z,NA,NA,NA,,,,,,FALSE
at://did:plc:serlxfuuco5zwtgjbezfqib5/app.bsky.feed.post/3ldqfexbzxk23,bafyreiefpwsvufnbuvybckyw2scj7dx6m5nbs4qcn5mjq67f23r4snkp5a,charlieangus104.bsky.social,Charlie Angus,"Song of the day: Sudbury Saturday Night - Stompin' Tom Connors
I had the great privilege of playing some of those crazy northern bars back in the day. Anything and everything would happen. 
Is it just me or has Saturday night become a much more well-behaved time? 
www.youtube.com/watch?v=sl75...",,,,24,32,273,2024-12-20T12:32:11Z,NA,NA,NA,,,,,,FALSE
at://did:plc:serlxfuuco5zwtgjbezfqib5/app.bsky.feed.post/3ldqcreiqmc2n,bafyreiarz5agttt76gf2iwaqwkd4mb4ehzjf6zzrp66l5m7bk2yypao7oy,charlieangus104.bsky.social,Charlie Angus,"I will be on CBC Ottawa morning just after 7AM. discussing the steps Canadian politicians need to take to stand up to Donald Trump.

www.youtube.com/watch?v=bMMD...",,,,19,48,244,2024-12-20T11:45:29Z,NA,NA,NA,,,,,,FALSE
at://did:plc:serlxfuuco5zwtgjbezfqib5/app.bsky.feed.post/3ldp23hsdxs23,bafyreihzyx63gqy3yieke5nplmm7huhumpamymsyrxermpduppg4rjl3qy,charlieangus104.bsky.social,Charlie Angus,"Thoughts on Trump:
All thugs attempt intimidation.
They will only get their way if our leaders would rather fight each other than address the bigger bully.
Canadians don't expect a magic wand. 
They expect that we put Canada first and stand up for our values and jobs.
#notrocketscience",,,,22,100,384,2024-12-19T23:37:24Z,NA,NA,NA,,,,,,FALSE
at://did:plc:serlxfuuco5zwtgjbezfqib5/app.bsky.feed.post/3ldo7avhmak2q,bafyreidqtgb5i4oegc37jwavbwtk7auct5cu5lpr3bfgu4mnptzqbe3rtq,charlieangus104.bsky.social,Charlie Angus,"In the @hilltimes.com end of year review: 
""PIERRE POILIEVRE SCORES GOLD AS THE LEAST VALUABLE POLITICIAN."" 
I was the Number 2 choice for politicians that people want to have dinner with (beaten out by the PM).
Poilievre has a 19 room mansion and chef and people still don't want to hang with him",,,,34,68,365,2024-12-19T15:37:16Z,NA,NA,NA,,,,,,FALSE
at://did:plc:serlxfuuco5zwtgjbezfqib5/app.bsky.feed.post/3ldnuvwf3ls23,bafyreicmn4tzbrodqq6ygfynmibfzc757lwa6qukyyco3rolfrvykwzc2y,charlieangus104.bsky.social,Charlie Angus,"Boycotting Israel from international sporting events is the least we can do.
The regime is charged with crimes against humanity.
We wouldn't let Putin's Russia participate, it is time to boycott on Israel until the war criminals are turned over to the Hague. 

www.theguardian.com/world/2024/d...",,,,10,45,184,2024-12-19T12:32:08Z,NA,NA,NA,,,,,,FALSE
at://did:plc:serlxfuuco5zwtgjbezfqib5/app.bsky.feed.post/3ldmd2sat7k2k,bafyreid6ytdiep2tfp56ucmliyhnt4ul3qor4kwrspzfv4bztlrk3takdu,charlieangus104.bsky.social,Charlie Angus,"A message to Donald Trump from Canada.
Turn up the sound to get the full northern hoser experience.",,,,86,563,1500,2024-12-18T21:40:03Z,NA,NA,NA,,,,,,FALSE
at://did:plc:serlxfuuco5zwtgjbezfqib5/app.bsky.feed.post/3ldm2e2ik7c27,bafyreid6rcns6xmbx6luh2afcu6go7simo2wsoo4hxhhphdnpjs4wthngu,charlieangus104.bsky.social,Charlie Angus,"When Harper needed someone to defend secret cheques to dodgy senators or corporate interference in the PMO he called on Pierre Poilievre. His own colleagues called him ""Skippy"" because they didn't respect him.
He hasn't matured one iota since his days as attack dog.
www.youtube.com/watch?v=wpHV...",,,,24,189,505,2024-12-18T19:04:11Z,NA,NA,NA,,,,,,FALSE
at://did:plc:serlxfuuco5zwtgjbezfqib5/app.bsky.feed.post/3ldlabi6gms2w,bafyreib3cj7fnoqqzfv4oz7rnbedklsuxqi445rqlezuq2pc7r7jbm5x2q,charlieangus104.bsky.social,Charlie Angus,"There is no pretending that it's ""just a game"" when there are indictments at the criminal court for war crimes and investigations into genocide and crimes against humanity.
We wouldn't let Putin's Russia take the field. There can be no double standard for Israel.",,,,9,51,263,2024-12-18T11:17:28Z,NA,NA,NA,,,,,,FALSE
at://did:plc:serlxfuuco5zwtgjbezfqib5/app.bsky.feed.post/3ldla6flphc2w,bafyreigaypfybf75wai7sf5gkn2kr2c72zvlffnrfoot3lo4syscgnfp4m,charlieangus104.bsky.social,Charlie Angus,"40 miles of bad road? More like 500 kms of snowy road but I'm heading home.

www.youtube.com/watch?v=BoZy...",,,,11,5,62,2024-12-18T11:15:44Z,NA,NA,NA,,,,,,FALSE
at://did:plc:serlxfuuco5zwtgjbezfqib5/app.bsky.feed.post/3ldk3tkzx2k2l,bafyreienfefb2lczl2fd5dwmu6w6gkqxlzdgveylcvznna54jzuarmhczi,charlieangus104.bsky.social,Charlie Angus,"Kidd Mine is mining 10,000 feet deep. It has pumped out wealth for 60 years but is in its final stages.
I am pushing the feds to work with Timmins region on getting the Crawford Nickel mine operational so we don't have a hole in our economy.
www.timminspress.com/news/timmins...",,,,3,9,92,2024-12-18T00:25:25Z,NA,NA,NA,,,,,,FALSE
at://did:plc:serlxfuuco5zwtgjbezfqib5/app.bsky.feed.post/3ldk3kayiss2c,bafyreih2xahnn5242fb5ga6es3f36s5zg7rehiwswjw4safk5x5hn2itji,charlieangus104.bsky.social,Charlie Angus,"The Black Donnelly's ride, their killers at their side, down the Roman Road to the end of time. 
The most famous outlaws of Lucan County. 
Thanks to Stompin' Tom for another powerful roots anthem. 

www.youtube.com/watch?v=EDVE...",,,,4,9,74,2024-12-18T00:20:13Z,NA,NA,NA,,,,,,FALSE
at://did:plc:serlxfuuco5zwtgjbezfqib5/app.bsky.feed.post/3ldjwdui7ws2r,bafyreibsebngvmxjk7oawsmwfwatlyiekk3j2ywj56g5xzzluyjro72zyq,charlieangus104.bsky.social,Charlie Angus,"I stopped by Perfect Books Ottawa to sign more copies of Dangerous Memory:Coming of Age in the Decade of Greed. The perfect stocking stuffer. 
“An extraordinary read from a true Canadian original."" 
- Naomi Klein
""This book is raw, honest, and true."" 
- Dave Bidini
@houseofanansi.bsky.social",,,,14,29,217,2024-12-17T22:47:12Z,NA,NA,NA,,,,,,FALSE
at://did:plc:serlxfuuco5zwtgjbezfqib5/app.bsky.feed.post/3ldjtolosrs2n,bafyreiffmaziqepcyaaalcuwtpgzvy33yjaabek6o6k65m2b6rho7m6wkm,charlieangus104.bsky.social,Charlie Angus,"Today I called out the Liberals and Conservatives for their gong show games. Like kids in a sandbox while Trump demeans our nation. Canadians are looking for leaders who are willing to drop the gloves and go over the boards to defend our values and jobs. 
www.youtube.com/watch?v=bMMD...",,,,24,48,249,2024-12-17T21:59:29Z,NA,NA,NA,,,,,,FALSE
at://did:plc:serlxfuuco5zwtgjbezfqib5/app.bsky.feed.post/3ldjiz3lksk27,bafyreib54opjepavguip27vvsv7wgx52y76xzv2xksvzme7yx4edja5vp4,charlieangus104.bsky.social,Charlie Angus,"RFK's key lawyer has targeted the polio vaccine. 
The Conservative leader has pushed against vaccine mandates.
Today MP Peter Julian and I called out the Conservatives for targeting vaccine protections in order to feed their Q Anon conspiracy base. 
www.youtube.com/watch?v=Br4I...",,,,13,55,217,2024-12-17T18:48:31Z,NA,NA,NA,,,,,,FALSE
at://did:plc:serlxfuuco5zwtgjbezfqib5/app.bsky.feed.post/3ldiuoryocc2z,bafyreif4qgpqi3hbjdgx2uymnrhzpc6ru4s2xhu4l5pt4hymxpnwatbq7m,charlieangus104.bsky.social,Charlie Angus,"Just a few days ago I stated that Parliament needed to get its shit together and stop playing gong show politics.
And here we are...full on gong. 

www.cbc.ca/news/politic...",,,,19,35,211,2024-12-17T12:44:50Z,NA,NA,NA,,,,,,FALSE
at://did:plc:serlxfuuco5zwtgjbezfqib5/app.bsky.feed.post/3ldhkncctqk2d,bafyreihccyxtk2jxyk64s43mnna6ghr4cw5qcb7tlucg2q3wg5yre3qlty,charlieangus104.bsky.social,Charlie Angus,"Then there was the time the witch burners in the Conservative party tried to stop me from quoting Simon and Garfunkle in Parliament.
You really can't make this shit up. 

www.youtube.com/watch?v=xVLD...",,,,14,25,154,2024-12-17T00:12:23Z,NA,NA,NA,,,,,,FALSE
at://did:plc:serlxfuuco5zwtgjbezfqib5/app.bsky.feed.post/3ldheexkdps2h,bafyreihne7jdok6ytupx4v3a5twl5i6cttzn3nsyb4xmley7pdpaddnxby,charlieangus104.bsky.social,Charlie Angus,"The conspiracy mob is back at Parliament waiving American flags and proclaiming ""TRUMP 2024: FUCK YOUR FEELINGS""
I remember when the convoy mob danced on the tomb of the unknown soldier while whining about their ""freedom"".
Touch grass.
Or since they have so little respect for Canada - touch snow.",,,,77,146,475,2024-12-16T22:20:21Z,NA,NA,NA,,,,,,FALSE
